values	weights
 Brecht	1856
 Richert	1854
 Baumbach	1854
 Straube	1851
 Küchler	1851
 Böse	1849
 Hahne	1847
 Schiefer	1846
 Kohlmann	1845
 Göpfert	1845
 Ruff	1844
 Schiele	1844
 Boll	1841
 Laue	1841
 Schwarzkopf	1840
 Pott	1839
 Olschewski	1838
 Stocker	1838
 Schuck	1834
 Belz	1833
 Hilgers	1831
 Seel	1829
 Krone	1827
 Teske	1825
 Rathmann	1825
 Hug	1825
 Drechsel	1820
 Wiedmann	1820
 Frost	1820
 Jobst	1818
 Potthoff	1817
 Burmester	1817
 Mattes	1815
 Schaffer	1811
 Reiners	1811
 Schwaiger	1811
 Bell	1810
 Thiem	1810
 Holland	1809
 Heins	1808
 Jörg	1809
 Kähler	1806
 Kittel	1799
 Kurtz	1798
 Joos	1798
 Meinert	1797
 Ruppel	1796
 Wölfel	1795
 Kirstein	1791
 Volkmer	1790
 Schmied	1789
 Mauer	1789
 Degenhardt	1789
 Assmann	1788
 Mewes	1788
 Hüttner	1788
 Pauls	1786
 Warnke	1785
 Welzel	1785
 Linnemann	1785
 Reindl	1784
 Gundlach	1784
 Dohmen	1783
 Schad	1778
 Klement	1778
 Reichmann	1778
 Karsten	1778
 Borrmann	1778
 Kratzer	1775
 Lieb	1771
 Neumaier	1770
 Klos	1768
 Eberlein	1767
 Neff	1764
 Schillinger	1761
 Weinberger	1761
 Abele	1760
 Glas	1759
 Korb	1756
 Beckert	1750
 Röhr	1747
 Bußmann	1746
 Schäfers	1743
 Koopmann	1741
 Rank	1740
 Wiegmann	1740
 Tesch	1739
 Feist	1739
 Dietzel	1739
 Hilpert	1739
 Kümmel	1738
 Heinzelmann	1738
 Saß	1736
 Zinke	1735
 Erhard	1734
 Sievert	1732
 Meiners	1729
 Buhr	1727
 Singh	1727
 Eichinger	1726
 Bier	1725
 Oehler	1724
 Marek	1724
 Krumm	1722
 Harnisch	1720
 Swoboda	1720
 Schreyer	1721
 Baer	1716
 Windisch	1715
 Rasche	1712
 Schlecht	1711
 Haufe	1709
 Duda	1707
 Moos	1706
 Söllner	1703
 Holtmann	1698
 Zühlke	1696
 Neuber	1695
 Geiß	1694
 Heumann	1694
 Taube	1692
 Sippel	1692
 Knoop	1689
 Dressler	1684
 Höfler	1685
 Knabe	1683
 Ehret	1681
 Kettner	1681
 Debus	1678
 Imhof	1678
 Priebe	1677
 Wald	1677
 Heindl	1677
 Rössler	1677
 Kraemer	1675
 Knauf	1672
 Thoms	1672
 Schultheiß	1672
 Schwind	1671
 Hufnagel	1669
 Bohne	1668
 Schultheis	1667
 Hintz	1666
 Roloff	1665
 Hintze	1662
 Bopp	1662
 Freier	1661
 Bruch	1661
 Scheuer	1661
 Tewes	1659
 Mair	1657
 Langen	1657
 Mathes	1652
 Andreas	1654
 Kircher	1651
 Schier	1650
 Schuchardt	1650
 Weyer	1649
 Teufel	1649
 Kunath	1648
 Kerber	1648
 Wichert	1648
 Grossmann	1647
 Schimpf	1647
 Knoblauch	1647
 Kind	1645
 Deutschmann	1645
 Abt	1642
 Deckert	1641
 Clasen	1641
 Wernicke	1640
 Schmidbauer	1640
 Kloss	1639
 Bongartz	1639
 Stich	1636
 Severin	1636
 Grosser	1635
 Gürtler	1634
 Behrends	1631
 Stockmann	1630
 Lippold	1630
 Rühle	1628
 Straßer	1626
 Pflug	1626
 Brink	1626
 Thielen	1625
 Balke	1623
 Schalk	1622
 George	1622
 Bürkle	1622
 Heyne	1618
 Nicolai	1617
 Hild	1616
 Valentin	1616
 Weichert	1615
 Alexander	1613
 Brose	1612
 Lüdemann	1610
 Demuth	1610
 Spangenberg	1609
 Moldenhauer	1608
 Reichl	1608
 Krahl	1604
 Kothe	1602
 Stöckl	1601
 Bitter	1600
 Lenzen	1599
 Weingärtner	1597
 Stürmer	1596
 Lamm	1596
 Kahlert	1595
 Herwig	1593
 Steck	1588
 Kloos	1587
 Köhne	1582
 Lambrecht	1580
 Reisinger	1580
 Stang	1579
 Scholten	1579
 Naujoks	1578
 Dahms	1576
 Weigert	1578
 Eckl	1574
 Seibt	1574
 Kirch	1572
 Lauber	1572
 Riese	1572
 Löser	1572
 Klenk	1571
 Stolte	1571
 Philippi	1571
 Tetzlaff	1571
 Storm	1570
 Retzlaff	1570
 Adolph	1570
 Stecher	1569
 Stefan	1569
 Welker	1568
 Herzberg	1568
 Gerling	1568
 Steininger	1567
 Biehl	1567
 Handke	1565
 Freyer	1565
 Vater	1564
 Schaarschmidt	1562
 Kaspar	1560
 Jentzsch	1561
 Beutel	1559
 Fleckenstein	1558
 Kirschbaum	1554
 Hundt	1553
 Leipold	1552
 Franzke	1552
 Offermann	1551
 Steinbrecher	1551
 Cornelius	1550
 Sperber	1548
 Goldschmidt	1547
 Stüber	1546
 Nordmann	1546
 Seufert	1546
 Licht	1546
 Rehberg	1546
 Stracke	1543
 Ertel	1542
 Leder	1542
 Kistner	1541
 Staiger	1540
 Jahns	1539
 Mark	1539
 Behringer	1539
 Wohlfahrt	1538
 Lutter	1536
 Scheidt	1534
 Daub	1534
 Wittenberg	1533
 Sanders	1531
 Clauß	1529
 Burkart	1528
 Hey	1528
 Hansmann	1527
 Schuch	1527
 Greif	1526
 Dierks	1526
 Waibel	1525
 Polster	1522
 Mönch	1521
 Reiss	1520
 Thom	1519
 Fuhr	1519
 Mäder	1518
 Niebuhr	1517
 Gräber	1516
 Kloß	1516
 Klumpp	1516
 Kamm	1514
 Ostermeier	1513
 Weinzierl	1510
 Falkenberg	1509
 Lambert	1509
 Bäumer	1508
 Kerner	1507
 Neuner	1506
 Scheele	1506
 Eisenmann	1506
 Köllner	1504
 Dröge	1504
 Wedekind	1503
 Maaßen	1501
 Freytag	1501
 Sutter	1500
 Neitzel	1500
 Claßen	1499
 Sorg	1496
 Galle	1496
 Kölbl	1494
 Nürnberger	1494
 Reinartz	1492
 Kuntz	1491
 Strube	1489
 Mehlhorn	1489
 Greulich	1489
 Schnelle	1488
 Frahm	1486
 Wollny	1484
 Roll	1484
 Schug	1482
 Germann	1481
 Rosin	1481
 Flick	1480
 Lautenschläger	1479
 Emrich	1478
 Nägele	1478
 Heiden	1478
 Sieg	1476
 Heyn	1474
 Johannes	1475
 Gronau	1471
 Kalb	1471
 Kötter	1469
 Freudenberg	1468
 Zwick	1468
 Matthias	1467
 Hölzel	1466
 Back	1465
 Kunzmann	1464
 Nitz	1462
 Wilk	1462
 Knoche	1460
 Klöckner	1459
 Wassermann	1458
 Klostermann	1457
 Friedmann	1456
 Lennartz	1456
 Epp	1456
 Gregor	1455
 Piel	1454
 Gold	1453
 Lind	1453
 Wehrle	1453
 Bartelt	1453
 Haberland	1453
 Bergemann	1453
 Meindl	1447
 Burkard	1447
 Nau	1447
 Thaler	1446
 Knaus	1446
 Adrian	1445
 Arend	1445
 Reinsch	1445
 Rolf	1444
 Stehr	1443
 Michl	1442
 Schellenberg	1442
 Pfisterer	1440
 Weidmann	1439
 Hinrichsen	1438
 Sternberg	1437
 Hohl	1435
 Diederich	1432
 Hammes	1432
 Steinborn	1431
 Klaas	1430
 Jochum	1429
 Kögel	1428
 Kast	1426
 Görlich	1421
 Wiemer	1420
 Tischler	1418
 Preuss	1417
 Hartwich	1417
 Heinzmann	1415
 Wurster	1415
 de Vries	1414
 Unruh	1414
 Zellner	1413
 Kley	1411
 Leis	1409
 Erbe	1407
 Blohm	1407
 Acker	1406
 Kappel	1406
 Denker	1406
 Bechtold	1405
 Wiest	1405
 Mund	1404
 Voges	1403
 Bonk	1403
 Plum	1402
 Knoch	1401
 Mey	1401
 Reineke	1399
 Grosse	1399
 Kämmerer	1399
 Hampe	1399
 Franck	1397
 Dudek	1396
 Heinecke	1395
 Benecke	1395
 Bernard	1393
 Pfennig	1393
 Oestreich	1392
 Mühl	1392
 Bertsch	1392
 Wittwer	1390
 Schädlich	1389
 Uhlemann	1388
 Bensch	1388
 Siemer	1387
 Ferber	1387
 Christian	1387
 Baltes	1383
 Hilbig	1383
 Dunker	1382
 Meinel	1382
 Faulhaber	1382
 Blechschmidt	1381
 Steinberger	1381
 Alber	1380
 Thum	1379
 Bast	1379
 Gebel	1378
 Kegel	1378
 Eichmann	1377
 Wischnewski	1376
 Klinge	1376
 Voit	1374
 Schwerdtfeger	1374
 Kracht	1373
 Biller	1371
 Busche	1371
 Schäffler	1370
 Angerer	1366
 Nießen	1365
 Niehoff	1364
 Hegemann	1364
 Wiens	1364
 Grafe	1363
 Matheis	1362
 Häuser	1362
 Köhl	1362
 Menne	1359
 Großer	1359
 Brückmann	1357
 Schönemann	1356
 Zoller	1355
 Velten	1354
 Ringel	1354
 Eßer	1352
 Thome	1352
 Obermaier	1352
 Höft	1351
 Bohl	1351
 Aslan	1351
 Boden	1350
 Kösters	1350
 Glatz	1351
 Hirth	1349
 Feld	1349
 Klingler	1348
 Streicher	1348
 Wittek	1347
 Köller	1347
 Klinke	1343
 Heldt	1343
 Loth	1343
 Dehn	1343
 Knott	1341
 Dettmer	1341
 Klasen	1341
 Rudloff	1339
 Fox	1337
 Weiner	1336
 Haubold	1336
 Hackenberg	1335
 Mühle	1334
 Epple	1334
 Schüssler	1331
 Ridder	1331
 Möllers	1330
 Lichtenberg	1330
 Kettler	1329
 Dannenberg	1329
 Heinicke	1329
 Beutler	1329
 Smith	1328
 Holtkamp	1327
 Ruhl	1324
 Seubert	1322
 Hammel	1321
 Schwager	1321
 Kögler	1321
 Hirschfeld	1321
 Griebel	1320
 Patzelt	1319
 Mehler	1319
 Hennings	1318
 Kammer	1318
 Ostertag	1318
 Brennecke	1316
 Bäumler	1314
 Schümann	1314
 Bangert	1313
 Sand	1312
 Niemeier	1311
 Schönberg	1311
 Pawlowski	1310
 Brettschneider	1311
 Klages	1309
 Angermann	1308
 Breyer	1308
 Schätzle	1307
 Henninger	1307
 Bechtel	1307
 Hölzer	1306
 Trautwein	1306
 Engelhard	1305
 Dickmann	1304
 Schüle	1304
 Ladwig	1303
 Derksen	1302
 Bohlen	1302
 Tews	1302
 Kölsch	1300
 Jasper	1300
 Kirchhof	1298
 Weck	1298
 Siegl	1298
 Helmer	1298
 Schipper	1298
 Görgen	1296
 Amend	1296
 Döll	1296
 Möhle	1294
 Appelt	1292
 Kiesewetter	1292
 Steinle	1291
 Tietjen	1290
 Zacher	1290
 Gutjahr	1289
 Piontek	1288
 Schepers	1288
 Weisser	1288
 Vieth	1288
 Burk	1288
 Hase	1286
 Zieger	1285
 Pawlik	1285
 Joachim	1284
 Meinke	1284
 Kamps	1284
 Lehnen	1284
 Jünger	1284
 Völkl	1282
 Asmus	1281
 Birkholz	1281
 Leonhard	1282
 Jablonski	1280
 Hammann	1280
 Voll	1280
 Zell	1279
 Wein	1279
 Kürschner	1280
 Edler	1278
 Abels	1277
 Henseler	1277
 Häcker	1277
 Diederichs	1275
 Klingenberg	1275
 Nehls	1274
 Andersen	1273
 Scheurer	1272
 Grünberg	1272
 Heintz	1271
 Hillenbrand	1271
 Härtl	1270
 Sowa	1268
 Reisch	1268
 Kimmel	1266
 Selle	1266
 Mittelstädt	1265
 Burg	1265
 Blome	1265
 Sebastian	1265
 Landmann	1265
 Korth	1265
 Dieterle	1263
 Hommel	1263
 Götte	1260
 Rolle	1259
 Sohn	1257
 Staub	1257
 Wicke	1256
 Breit	1255
 Matthiesen	1255
 Behm	1254
 Cetin	1254
 Greger	1254
 Wurst	1253
 Nies	1253
 Heinke	1252
 Heinlein	1251
 Riehl	1251
 Schneiders	1249
 Rohleder	1249
 Leupold	1249
 Denecke	1248
 Störmer	1247
 Baumert	1245
 Lochner	1243
 Holzwarth	1243
 Daniels	1242
 Bitzer	1241
 Benning	1240
 Steinhauser	1240
 Fleischhauer	1239
 Neumeister	1237
 Orlowski	1237
 Dettmann	1236
 Mück	1236
 Wilhelmi	1235
 Berens	1234
 Engl	1233
 Laub	1233
 Markgraf	1232
 Reinhart	1232
 Führer	1232
 Siemens	1231
 Höller	1232
 Schnoor	1230
 Schnur	1230
 Thimm	1230
 Dierkes	1229
 Willer	1229
 Schlag	1228
 Piotrowski	1228
 Diel	1228
 Wege	1227
 Heilig	1227
 Kerscher	1225
 Habel	1225
 Stegmaier	1224
 Philipps	1224
 Schleich	1224
 Anger	1225
 Vaupel	1223
 Kuntze	1222
 Pietschmann	1222
 Sorge	1216
 Lambertz	1216
 Kurt	1216
 Lüdecke	1215
 Hackmann	1214
 Haberkorn	1215
 Strauss	1213
 Schlesinger	1213
 Ender	1212
 Burkhard	1210
 Jüngling	1210
 Wittich	1208
 Kost	1208
 Feldhaus	1207
 Siefert	1206
 Reinicke	1205
 Bartmann	1205
 Malik	1204
 Grunewald	1204
 Werle	1204
 Gassner	1204
 Theil	1204
 Roßbach	1203
 Szymanski	1201
 Fisch	1200
 Gottschling	1199
 Sautter	1199
 Maack	1198
 Schultes	1198
 Häberle	1197
 Spitz	1197
 Tolksdorf	1196
 Hölzl	1195
 Rempel	1195
 Spieker	1194
 Edel	1195
 Leinweber	1193
 Greb	1192
 Trommer	1192
 Runkel	1191
 Thielemann	1191
 Huppertz	1189
 Ostendorf	1189
 Alex	1190
 Ney	1189
 Nagler	1187
 Kirst	1186
 Eckart	1186
 Frühauf	1185
 Adolf	1184
 Brinker	1184
 Bracht	1183
 Sieger	1183
 Eichholz	1182
 Neef	1182
 Liebe	1182
 Weidinger	1182
 Steinkamp	1180
 Wisniewski	1179
 Scheerer	1178
 Steigerwald	1177
 Heidt	1177
 Schenke	1177
 Lembke	1176
 Nolting	1176
 Gruhn	1176
 Schulten	1175
 Scheler	1175
 Stöber	1173
 Plöger	1173
 Polzin	1172
 Prüfer	1171
 Heinzel	1170
 Breunig	1170
 Kara	1170
 Reber	1170
 Köcher	1170
 Kortmann	1168
 Janson	1168
 Bröcker	1168
 Freiberg	1168
 Gottfried	1168
 Rößner	1167
 Wohlfarth	1168
 Niermann	1167
 Stoffel	1166
 Kämpf	1166
 Dold	1165
 Middendorf	1164
 Ammon	1162
 Hennecke	1161
 Kolberg	1161
 Wöhrle	1160
 Schroer	1159
 Weihrauch	1159
 Stemmler	1158
 Hemmer	1158
 Majewski	1157
 Coenen	1155
 Krafft	1155
 Bergen	1157
 Oßwald	1154
 Niggemann	1154
 Traut	1153
 Jungbluth	1152
 Geissler	1151
 Neuberger	1151
 Großkopf	1150
 Wolfrum	1149
 Meusel	1148
 Hengst	1148
 Küsters	1148
 Heinig	1146
 Kügler	1145
 Lindenberg	1145
 Claußen	1144
 Sieben	1144
 Storck	1142
 Kaplan	1142
 Vollrath	1142
 Rosendahl	1141
 Rebmann	1141
 Pietzsch	1141
 Woll	1140
 Rieke	1138
 Weißer	1138
 Rödiger	1137
 Löwen	1136
 Grabow	1135
 Stöckel	1135
 Naß	1133
 Thomann	1133
 Häfele	1133
 Sauermann	1133
 Hochmuth	1132
 Blau	1132
 Hüls	1132
 Würfel	1131
 Kowalewski	1131
 Özcan	1132
 Hense	1130
 Walch	1128
 Hauk	1128
 Thielmann	1127
 Theiß	1127
 Schmidl	1126
 Giesecke	1125
 Weinberg	1125
 Quade	1125
 Dieterich	1124
 Karle	1123
 Lay	1123
 Fritzsch	1124
 Teubner	1122
 Michler	1121
 Hausner	1120
 Seyfarth	1119
 Lührs	1119
 Mittmann	1119
 Hund	1118
 Mester	1118
 Weyand	1118
 Tröster	1117
 Kissel	1117
 Hüther	1117
 Winzer	1116
 Liebert	1116
 Flügge	1115
 Westhoff	1115
 Wiesmann	1115
 Schwandt	1115
 Pfitzner	1114
 Happel	1114
 Dost	1114
 Tiede	1115
 Fick	1113
 Pongratz	1113
 Till	1112
 Wachsmuth	1112
 Lübben	1112
 Scheffer	1112
 Nachtigall	1111
 Hertlein	1108
 Kolodziej	1110
 Dorner	1107
 Worm	1107
 Tauber	1106
 Hildenbrand	1106
 Hänsch	1106
 Grätz	1106
 Haus	1105
 Schnitzer	1105
 Sobotta	1104
 Knoth	1104
 Lex	1104
 Staudinger	1103
 Pitz	1103
 Fellner	1103
 Schöttler	1103
 Bönisch	1103
 Stevens	1103
 Morgenroth	1104
 Lühr	1103
 Deininger	1101
 Basler	1099
 Nagy	1098
 Gotthardt	1098
 Thon	1097
 Wagenknecht	1096
 Kerkhoff	1096
 Voigtländer	1095
 Saur	1095
 Wölfle	1095
 Stumpe	1094
 Vorwerk	1094
 Janik	1094
 Kromer	1093
 Frenz	1094
 Koc	1093
 Poth	1092
 Bruckner	1092
 Schaffner	1092
 Bielefeld	1092
 Erdogan	1092
 Bendel	1090
 Bonn	1090
 Siemers	1090
 Novak	1089
 Kohnen	1089
 Wenzl	1089
 Hendricks	1090
 Himmel	1089
 Bohm	1089
 Nolden	1089
 Jänicke	1088
 Simsek	1088
 Hanf	1088
 Neher	1088
 Brucker	1087
 Gies	1086
 Stumm	1085
 Kleinhans	1084
 Hauber	1083
 Vögele	1083
 Steffan	1082
 Schwalbe	1082
 Pahlke	1081
 Pflaum	1081
 Osterloh	1080
 Mucha	1080
 Conradi	1079
 Kühnert	1079
 Brehmer	1079
 Thöne	1079
 Pollak	1078
 Wollschläger	1077
 Lüth	1076
 Speicher	1076
 Tittel	1075
 Heizmann	1074
 Matern	1072
 Joseph	1071
 Krauße	1071
 Strohmeier	1069
 Weiße	1068
 Polat	1068
 Hofstetter	1066
 Leibold	1066
 Weißmann	1065
 Höll	1065
 Harth	1064
 Ewers	1064
 Eismann	1064
 Glaß	1064
 Haider	1063
 Haußmann	1063
 Kastl	1063
 Schürer	1062
 Wiegel	1062
 Helmke	1062
 Kalinowski	1061
 Fritze	1060
 Hansel	1060
 Karcher	1060
 Ganser	1060
 Weide	1059
 Goldberg	1059
 Cohrs	1059
 Kriegel	1059
 Horvath	1058
 Sikora	1058
 Gottschlich	1057
 Schimanski	1057
 Laskowski	1056
 Kemmer	1055
 Gröne	1055
 Bamberger	1055
 Essig	1054
 Grobe	1053
 Liebmann	1052
 Koenen	1052
 Lemm	1052
 Langhans	1051
 Stöver	1050
 Kunst	1050
 Weirich	1049
 Spiekermann	1049
 Lentz	1049
 Hundertmark	1048
 Rohloff	1048
 Seifried	1047
 Borkowski	1047
 Pfeuffer	1047
 Hau	1046
 Degner	1046
 Kampe	1046
 Hantke	1045
 Fromme	1045
 Nikolaus	1044
 Rosemann	1044
 Weishaupt	1044
 Börger	1043
 Ehrenberg	1042
 Rick	1042
 Wilczek	1041
 Rolfes	1040
 Lipinski	1040
 Haarmann	1040
 Gödecke	1039
 Nußbaum	1038
 Kropf	1038
 Wecker	1038
 Behn	1038
 Pecher	1037
 Gaßner	1036
 Sadowski	1035
 Haberl	1034
 Steinmüller	1034
 Burkhart	1034
 Friedemann	1034
 Kühnle	1033
 Volkert	1033
 Sperl	1032
 Casper	1033
 Gust	1031
 Hinzmann	1031
 Königs	1031
 Senf	1031
 Fehrmann	1029
 Lüder	1029
 Merkl	1029
 Ehrich	1028
 Gilbert	1029
 Scheunemann	1028
 Röll	1027
 Kretz	1027
 Enderle	1027
 Schweigert	1026
 Schweikert	1026
 Thiessen	1026
 Kuhr	1025
 Görlitz	1025
 Schnieders	1023
 Klingbeil	1023
 Seger	1023
 Klimek	1022
 Frieß	1021
 Fitz	1020
 Herdt	1020
 Schimmelpfennig	1020
 Boller	1020
 Steen	1018
 Baumgärtel	1018
 Schley	1017
 Hertwig	1016
 Dinkel	1016
 Diemer	1015
 Kürten	1015
 Reiff	1015
 Kallweit	1013
 Brede	1013
 Langbein	1013
 Duwe	1012
 Gödde	1012
 Roeder	1010
 Warkentin	1010
 Dyck	1009
 Hilmer	1009
 Göllner	1009
 Stingl	1008
 Küper	1007
 Krawczyk	1006
 Eisner	1006
 Henrichs	1006
 Kugel	1006
 Wohlers	1005
 Mezger	1004
 Altmeyer	1002
 Lackner	1001
 Kanzler	1001
 Brodersen	1001
 Heyder	1000
 Reutter	1000
 Stellmacher	1000
 Can	999
 Möbus	997
 Möser	997
 Bächle	996
 Niklas	995
 Riemenschneider	995
 Schneller	995
 Theile	995
 Dreger	994
 Ahmad	994
 Nelles	994
 Rosenau	993
 Roder	992
 Lampert	991
 Fath	991
 Gieseler	991
 Schlick	989
 Schroeter	989
 Fett	989
 Richard	990
 Dietel	989
 Hillen	989
 Holländer	986
 Melchior	987
 Breier	985
 Boss	985
 Gründel	983
 Rutkowski	984
 Timmer	983
 Klinkhammer	983
 Bachmeier	983
 Apelt	982
 Reichle	982
 Melchert	982
 Heitz	981
 Fehrenbach	980
 Herfurth	981
 Lemmer	980
 Wiedenmann	979
 Ansorge	979
 Kreisel	979
 Ried	979
 Kuch	979
 Görg	978
 Schnurr	978
 Ünal	978
 Gleißner	978
 Benke	977
 Richardt	974
 Wiener	974
 Menger	973
 Lübbers	973
 Kretschmar	973
 Stanke	972
 Wöhler	972
 Odenthal	970
 Mühlberger	970
 Irrgang	969
 Freimuth	968
 Kohls	968
 Ammann	968
 Fröhling	968
 Stoiber	968
 Bohnert	966
 Böhner	966
 Ostrowski	966
 Baumer	966
 Münstermann	966
 Waller	965
 Sass	965
 Wiesemann	964
 Caspari	963
 Özkan	964
 Göldner	962
 Potthast	962
 Ruoff	960
 Auerbach	961
 Neumüller	959
 Lutze	959
 Kraatz	959
 Koenig	958
 Mazur	958
 Amberg	958
 Willert	957
 Knab	957
 Kral	956
 Wilmes	956
 Scharfenberg	955
 Rathje	954
 Becht	954
 Caspers	953
 Lawrenz	953
 Bieler	953
 Buder	952
 Rieth	952
 Ende	951
 Christen	951
 Mertins	951
 Höfling	950
 Friedrichsen	950
 Lotze	950
 Fietz	951
 Mutschler	949
 Nowotny	948
 Seybold	947
 Kämper	947
 Schlee	945
 Reichart	945
 Kreuz	944
 Knoblich	944
 Locher	944
 Berghaus	944
 Hauf	943
 Marquart	942
 Gans	941
 Finck	941
 Josten	940
 Jungblut	938
 Käser	938
 Klenke	937
 Berghoff	937
 Wigger	937
 Schur	937
 Ostwald	936
 Sen	937
 Hart	935
 Seyfried	935
 Röber	935
 Preißler	935
 Naber	934
 Max	934
 Reinelt	934
 Volmer	933
 Reißig	931
 Titz	930
 Bretz	930
 Kraut	930
 Redeker	930
 Wienecke	930
 Noe	929
 Steidl	929
 Sawatzki	928
 Arenz	927
 Oesterle	927
 Kwiatkowski	926
 Lochmann	926
 Krammer	926
 Schöll	926
 Brunn	926
 Emmrich	925
 Goetz	925
 Moeller	925
 Seltmann	925
 Schötz	924
 Siebel	925
 Rohlfs	924
 Weigt	923
 Ball	922
 Berns	922
 Leyendecker	922
 Grüneberg	922
 Helwig	921
 Hergert	921
 Heier	921
 Siemon	920
 Steidle	920
 Dickel	918
 Grob	918
 Aretz	917
 Nickl	916
 Roser	921
 Lorch	915
 Stuber	915
 Höcker	915
 Jänsch	915
 Wörle	915
 Hamel	914
 Röhrich	914
 Robert	914
 Vollmann	914
 Joost	914
 Seipel	913
 Speth	913
 Remmert	912
 Lerche	912
 Nürnberg	912
 Foerster	913
 Weger	911
 Wendlandt	911
 Dehne	910
 Yavuz	912
 Selbach	910
 Majer	910
 Lammert	909
 Graumann	909
 Fendt	908
 Würth	908
 Morawietz	908
 Johnson	907
 Mensing	907
 Holder	906
 Ost	905
 Asmussen	905
 Zimmerer	905
 Holzhauer	905
 Bäuml	904
 Grünert	904
 Neuendorf	903
 Schlachter	903
 Quint	903
 Mika	902
 Felder	902
 Musiol	902
 Petrick	901
 Giesler	901
 Moosmann	900
 Arnhold	900
 Drost	900
 Reinbold	900
 Eisermann	898
 Petrovic	898
 Rohwer	898
 Löbel	897
 Forstner	896
 Dix	896
 Justus	895
 Zauner	895
 Gießler	895
 Gros	894
 Conrads	894
 Wörz	893
 Hilgert	893
 Steinhäuser	893
 Schirra	893
 Yalcin	892
 Lott	892
 Mayerhofer	892
 Sonnenschein	892
 Krömer	891
 Willeke	891
 Heyden	891
 Roßberg	891
 Allgaier	890
 Mittermeier	890
 Acar	890
 Struwe	890
 Ortlieb	889
 Brauns	889
 Neuhäuser	889
 Tepper	887
 Staude	887
 Dederichs	887
 Herden	887
 Lamers	887
 Hammerl	886
 Röper	885
 Bleicher	884
 Kovacs	884
 Roland	883
 Schuberth	883
 Mauritz	882
 Kronenberg	882
 Jochim	881
 Wilkening	881
 Schmahl	880
 Struve	880
 Ruhnau	879
 Bierbaum	879
 Andree	879
 Czerwinski	878
 Germer	878
 Graul	878
 Gerold	877
 Schoon	877
 Grabe	877
 Feder	876
 Michalke	877
 Johnen	876
 Claussen	876
 Falter	876
 Häger	876
 Diez	875
 Schädler	874
 Malinowski	874
 Watermann	874
 Hamberger	873
 Laabs	873
 Eisenhauer	873
 Felten	872
 Neumeyer	872
 Draeger	872
 Bruckmann	871
 Erichsen	871
 Lücking	871
 Mollenhauer	870
 Lenhardt	869
 Bierwirth	869
 Rauhut	869
 Cakir	868
 Güler	868
 Willig	867
 Piper	867
 Wittkowski	867
 Hendrich	866
 Schellenberger	866
 Huster	866
 Macke	865
 Korkmaz	864
 Dieter	864
 Günes	864
 Alberts	864
 Klemme	864
 Seib	863
 Lenhart	862
 Varga	862
 Andrä	862
 Opel	861
 Haffner	861
 Weiher	860
 Wölfl	858
 Berchtold	858
 Blumberg	858
 Zeuner	858
 Willing	857
 Pötter	857
 Pollok	856
 Jovanovic	856
 Boese	858
 Rathke	856
 Jones	855
 Riebe	855
 Feldmeier	855
 Feierabend	854
 Birnbaum	854
 Wolz	854
 Stauber	854
 Deters	853
 Lotter	853
 Nicolaus	853
 Elsässer	853
 Sauerwein	853
 Aumüller	853
 Winkels	853
 Bamberg	853
 Jäckle	852
 Ecke	852
 Pracht	852
 Stadelmann	852
 Russo	851
 Möhlmann	851
 Uphoff	851
 Lischka	851
 Lehn	850
 Wernecke	850
 Grauer	848
 Kron	848
 Tegtmeier	848
 Peper	848
 Henschke	848
 Danz	847
 Gräbner	847
 Sedlmeier	847
 Theißen	847
 Bentz	845
 Buchmüller	845
 Schomaker	844
 King	845
 Bauermeister	843
 Louis	842
 Gerloff	842
 Turan	843
 Liebold	841
 Bozkurt	841
 Vedder	841
 Schmale	840
 Reinders	840
 Ahrendt	840
 Haverkamp	839
 Kurze	839
 Erber	839
 Salzer	838
 Heyde	838
 Markovic	838
 Kauffmann	838
 Sebald	837
 Bernert	838
 Teich	837
 Lach	837
 Friede	836
 Stamer	836
 Krajewski	835
 Graff	835
 Kittler	834
 Thumm	834
 Bayerl	833
 Dicke	833
 Herbold	833
 Jacoby	833
 Aberle	833
 Uhde	833
 Siedler	832
 Bösl	832
 Landau	832
 Aue	832
 Schenker	832
 Spranger	831
 Lieber	831
 Röse	830
 Malek	830
 Lacher	830
 Weimar	830
 Meinhold	829
 Boehm	829
 Aicher	828
 Höfner	828
 Schroers	827
 Paulick	826
 Beeck	826
 Schneidereit	826
 Dengel	826
 Oppel	826
 Schwindt	826
 Stockinger	825
 Stumpp	824
 Gallus	823
 Halm	823
 Beese	823
 Bartling	823
 Yüksel	822
 Schraml	822
 Werthmann	822
 Korff	822
 Meyn	821
 Remus	820
 Sigmund	820
 Siegfried	820
 Wendling	820
 Rudat	820
 Nagl	819
 Würtz	819
 Schlott	818
 Prechtl	818
 Jakubowski	817
 Liebermann	816
 Makowski	816
 Hämmerle	816
 Buhmann	816
 Neumayer	816
 Mertin	816
 Freiberger	816
 Heinle	815
 Bulut	815
 Funck	814
 Gering	814
 Sauerland	813
 Würz	814
 Maass	813
 Rodriguez	812
 Bludau	812
 Kottmann	810
 Zentgraf	810
 Gerstenberger	809
 Stieber	809
 Denner	809
 Gräser	809
 Kristen	808
 Aktas	808
 Legler	808
 Garcia	808
 Glass	807
 Ohlendorf	807
 Platte	806
 Meisner	806
 Tänzer	806
 Hugo	806
 Weinand	806
 Leu	806
 Ferdinand	806
 Salm	805
 Bleckmann	805
