values	weights
SĘKOWSKA	2148
STARZYŃSKA	2148
DUL	2146
KRZAK	2143
BORECKA	2142
BOROWIECKA	2142
GĄDEK	2141
KUSZ	2138
TRAWIŃSKA	2138
WIATR	2137
KARASIŃSKA	2131
KOTARSKA	2131
BOGACKA	2128
WOJTKOWSKA	2127
CHRUŚCIEL	2126
SAGAN	2126
BAŁDYGA	2124
PRZYGODA	2124
STRZELEC	2123
GOLONKA	2121
SOSIŃSKA	2121
GRZEGORZEWSKA	2120
SZMIDT	2118
CZAPLICKA	2117
BĄCZEK	2115
JARECKA	2115
KLOC	2115
MAJER	2115
GROMEK	2106
FRYDRYCH	2105
BIEGAŃSKA	2104
KRAWCZYŃSKA	2104
BORUCKA	2103
GANCARZ	2103
POZNAŃSKA	2103
JELEŃ	2102
SYNOWIEC	2101
RUSINEK	2099
SIUDA	2099
CZAPSKA	2097
DYLEWSKA	2097
KULIGOWSKA	2097
CYRAN	2096
DAWID	2096
MATYJA	2096
CHUDY	2093
LACHOWSKA	2089
ROZMUS	2089
WĄSOWICZ	2088
WOJNAROWSKA	2087
TOBIASZ	2085
PUZIO	2083
JEŻ	2082
NIEDŹWIEDŹ	2081
MROZIŃSKA	2080
SZNAJDER	2079
KOCH	2078
MIROWSKA	2077
KURKOWSKA	2073
MATEJA	2072
BARCZYK	2071
KORCZYŃSKA	2070
SZCZOTKA	2070
KUPCZYK	2069
OGONOWSKA	2069
OGRODNIK	2069
MĄKA	2068
FABISIAK	2067
STACH	2063
GAJOS	2062
MADEJSKA	2062
ZDANOWICZ	2062
KISIELEWSKA	2060
MIELNIK	2059
ZDROJEWSKA	2059
KLIŚ	2058
KOTOWICZ	2057
ŁYSIAK	2057
WOLAŃSKA	2055
KOSIOREK	2052
ŁUKOMSKA	2049
OLEKSIAK	2048
DEPTUŁA	2046
BARTOSIAK	2045
PODOLSKA	2043
KRASOŃ	2041
DAWIDOWICZ	2040
KARWACKA	2040
HOFMAN	2039
BOCHEŃSKA	2032
WIERZBOWSKA	2032
KĘPIŃSKA	2030
SUCHODOLSKA	2030
PACIOREK	2028
SAMBORSKA	2026
KUDŁA	2022
JAROCKA	2021
SARNA	2021
GLINKA	2018
KUŁAKOWSKA	2017
MAŁOLEPSZA	2017
RUSZKOWSKA	2014
ŁĄCKA	2013
WYSOKIŃSKA	2013
KOCUR	2010
NOCOŃ	2010
KOSSAKOWSKA	2009
MROZIK	2008
KWAŚNIAK	2006
NGUYEN	2005
SAJDAK	2004
SEMENIUK	2004
ZAJDEL	2001
BOGUSZEWSKA	2000
PANKOWSKA	1999
TARKOWSKA	1999
JEŻEWSKA	1997
BAJOR	1995
JELONEK	1995
PIRÓG	1993
ZIAJA	1991
KOSIOR	1990
MISIEWICZ	1990
PIENIĄŻEK	1990
POŚPIECH	1990
MYSZKA	1988
OLESIŃSKA	1988
POPEK	1984
JANKIEWICZ	1982
WOŹNICKA	1979
ZAJKOWSKA	1979
CABAN	1978
HAŁAS	1978
KUBALA	1977
CICHY	1975
RYBCZYŃSKA	1975
KUNA	1974
POKORSKA	1973
KRASIŃSKA	1971
SAWCZUK	1970
SOBKOWIAK	1970
RATAJ	1969
NOWOSIELSKA	1966
STAWSKA	1966
GÓRZYŃSKA	1965
SIWAK	1965
WALKIEWICZ	1963
KASPROWICZ	1962
KUTA	1962
BIELICKA	1961
BAŃKOWSKA	1960
PISKORSKA	1955
TOMASZEK	1955
SZUMSKA	1954
ŻOCHOWSKA	1954
CYWIŃSKA	1953
JÓZEFOWICZ	1953
PIECHOWIAK	1950
LISEK	1949
MYSZKOWSKA	1948
RACHWAŁ	1945
BOGUSŁAWSKA	1944
PACH	1944
GUZEK	1942
SKRZYŃSKA	1942
ROZWADOWSKA	1940
MARCZYK	1939
GŁOWACZ	1938
WOJEWODA	1938
PAWŁOWICZ	1937
ROGUSKA	1937
WĄS	1934
JACH	1933
KAWCZYŃSKA	1932
MITURA	1932
ZWIERZCHOWSKA	1932
PŁACZEK	1931
JANIKOWSKA	1929
PTASZYŃSKA	1928
KUŹMIŃSKA	1927
OLESZCZUK	1927
ANIOŁ	1925
GŁUCHOWSKA	1923
JANIEC	1922
ŻMIJEWSKA	1918
FORMELA	1917
ŻBIKOWSKA	1917
KUŹNIAR	1916
ROLA	1914
KARPOWICZ	1913
KUKLIŃSKA	1913
ĆWIEK	1911
KUPCZAK	1911
SKUPIEŃ	1910
GUZOWSKA	1907
KICIŃSKA	1906
MROZOWSKA	1906
PRZYBYŁEK	1906
SROCZYŃSKA	1906
STANKOWSKA	1906
JODŁOWSKA	1905
SPYCHALSKA	1904
STADNIK	1904
BĘBEN	1902
BRYK	1901
ŁUKAWSKA	1901
MATUSZEK	1901
LUBIŃSKA	1899
JASKUŁA	1896
KUPIS	1896
ŁOBODA	1895
BADOWSKA	1894
STAWARZ	1894
ADAMKIEWICZ	1893
DZIĘGIELEWSKA	1893
ZABIELSKA	1891
SUŁEK	1890
BOCIAN	1887
OLEK	1887
KOC	1886
KULCZYCKA	1885
SIEMIŃSKA	1885
ZADROŻNA	1885
ŁUKASIAK	1884
WINKLER	1880
KALISZEWSKA	1879
MARCZUK	1878
TWOREK	1878
CHOLEWIŃSKA	1877
KĘDZIA	1877
KOBIELA	1877
NYKIEL	1877
SKRZYPIEC	1877
WLAZŁO	1877
GIERSZEWSKA	1875
JAKUBIK	1873
KUŚNIERZ	1873
KROK	1872
RZEŹNIK	1872
CHOIŃSKA	1871
WOJNAR	1871
MĄDRA	1870
SOBIERAJSKA	1870
GONDEK	1869
LABUDA	1869
BANASZKIEWICZ	1867
KOZUB	1861
SŁOTA	1861
KUBAS	1860
OZIMEK	1859
RYNKIEWICZ	1858
SŁOWIKOWSKA	1858
KĘDRA	1856
STARCZEWSKA	1855
WIKTOR	1855
FLORCZYK	1853
MIELEWCZYK	1853
ŁATA	1851
ABRAMOWICZ	1850
SZMYT	1850
DZIĘCIOŁ	1849
HEBDA	1849
ADAMCZUK	1845
KNOP	1845
CAŁKA	1843
DYBOWSKA	1843
KILIAN	1843
ABRAMCZYK	1842
GAWĘDA	1842
KUCZERA	1841
BUDNIK	1840
ROGULSKA	1838
FORTUNA	1837
PAWLACZYK	1837
POLOK	1837
PIASKOWSKA	1836
CISZEK	1834
SOSNA	1834
GÓRCZYŃSKA	1831
MACIEJCZYK	1831
KOPKA	1829
PRZYBYLAK	1827
SOJA	1827
FILIPOWSKA	1826
KULKA	1826
MAĆKOWSKA	1826
SWOBODA	1826
NOSEK	1825
DOMINIK	1823
POŁEĆ	1823
DURAJ	1822
PACEK	1819
GRABIEC	1817
WICHER	1815
BARCZAK	1811
JANUSZKIEWICZ	1811
SZEWC	1811
WOJTYSIAK	1811
FORYŚ	1809
PIWOŃSKA	1809
PŁÓCIENNIK	1809
LASKA	1807
WALICKA	1807
CISEK	1806
GIERCZAK	1806
DĘBIŃSKA	1805
MOKRZYCKA	1802
PANKIEWICZ	1802
KURIATA	1801
MOSZCZYŃSKA	1801
CABAJ	1795
PIECUCH	1795
DOPIERAŁA	1794
DRZAZGA	1793
LISZEWSKA	1792
ROWIŃSKA	1790
POLKOWSKA	1789
SZPAKOWSKA	1789
PŁUCIENNIK	1787
JANECKA	1786
MÜLLER	1786
SKRZYPCZYK	1786
FRĄCKIEWICZ	1785
KLIMOWICZ	1785
ŁUKOWSKA	1785
DEPTA	1784
BIEDRZYCKA	1782
GAWŁOWSKA	1781
GUTKOWSKA	1781
NIZIOŁEK	1780
ZIENKIEWICZ	1780
KOZIKOWSKA	1779
PIEKARCZYK	1778
GIBAS	1776
PŁACHTA	1775
CZARNOWSKA	1774
IGNACZAK	1774
BINKOWSKA	1772
JASIAK	1770
BALIŃSKA	1769
WALASEK	1769
DZIK	1768
SKUZA	1768
PIECHA	1767
SOBIECH	1767
CELIŃSKA	1766
KRYGIER	1765
KRZEMIEŃ	1762
TARASIUK	1762
KOŁEK	1759
KRZYSZTOFIK	1759
BARTOSZEWICZ	1758
MIODUSZEWSKA	1758
MARTYNIUK	1757
POŹNIAK	1757
ANDRZEJAK	1756
KASIŃSKA	1756
PLATA	1756
JAROSIŃSKA	1754
KLICH	1754
KLIMKIEWICZ	1752
PAWEŁEK	1752
BARSZCZEWSKA	1751
MAŁACHOWSKA	1751
KWAŚNIK	1750
STAWIARSKA	1750
KRZYŻANIAK	1749
SIWIŃSKA	1749
FORNAL	1748
ZAWADKA	1747
WOLANIN	1746
KAZIMIERSKA	1745
KORALEWSKA	1744
PRZYBYŁO	1744
CHLEBOWSKA	1743
GONTARZ	1740
PAWLUS	1739
BORAWSKA	1738
DANILUK	1738
OPALIŃSKA	1738
SZCZĘCH	1738
MELLER	1736
DEMBIŃSKA	1734
KOWNACKA	1733
KOŻUCH	1733
BIENIAS	1731
LUPA	1731
PNIEWSKA	1731
JANOWICZ	1729
FILA	1728
KOSEK	1728
PIECHOWSKA	1728
SOBALA	1728
ŚWITALSKA	1728
ŻACZEK	1726
ŚWIĘCICKA	1724
SZEWCZAK	1723
HINC	1722
SKOTNICKA	1721
POKORA	1719
PATYK	1718
LEJA	1717
WANAT	1717
WILKOWSKA	1717
KLIMCZYK	1716
KWAPISZ	1715
ŁADA	1715
BIŃKOWSKA	1714
ROMAŃCZUK	1714
WIATROWSKA	1713
PIETRUCHA	1712
POPIEL	1712
CHRZĄSZCZ	1711
OBARA	1711
TERLECKA	1710
KOŚMIDER	1706
STEFANOWSKA	1706
KALICKA	1704
MOMOT	1704
ŻABIŃSKA	1703
ZDANOWSKA	1702
BAJER	1701
LENARTOWICZ	1700
PIKUŁA	1700
ŁUKASZCZYK	1699
PUSTELNIK	1699
SIEŃKO	1699
SOŁTYSIK	1697
MOŚCICKA	1696
ĆWIKŁA	1693
FICEK	1693
JUREWICZ	1693
WACHOWICZ	1693
ZELEK	1693
JASEK	1692
GAWRYŚ	1691
BASIŃSKA	1689
GOŁDA	1689
IDZIKOWSKA	1689
SOLARZ	1689
SAMSEL	1688
TABAKA	1688
BROŻYNA	1687
CHUDZIŃSKA	1687
MICKIEWICZ	1687
URBANIK	1686
CHMIELECKA	1684
WALASZCZYK	1684
BĄCZKOWSKA	1683
GŁUSZEK	1683
MARCINEK	1683
CZERNIAWSKA	1679
PAWEŁCZYK	1679
KUFEL	1678
PLISZKA	1678
SAS	1678
GRABIŃSKA	1677
KUŁAGA	1677
BARTOSZ	1676
JAWOROWSKA	1675
ROSTKOWSKA	1675
SYPNIEWSKA	1675
MIAZGA	1672
KACPERSKA	1671
PIWKO	1671
RUTA	1671
SZYDŁO	1670
MIŁEK	1669
WSZOŁEK	1669
MICHALEC	1667
CICHOWSKA	1666
CIEŚLAR	1666
DRAB	1666
ZDUŃCZYK	1665
KARWAT	1664
KUR	1662
SCHULZ	1662
KUKUŁA	1660
SZMIT	1660
OCHMAN	1658
PIELA	1658
MACIAK	1656
DOMARADZKA	1654
MATYSEK	1654
SZCZĘŚNIAK	1654
ORLIŃSKA	1653
LIGĘZA	1652
SAŁATA	1650
GRUSZECKA	1648
BŁASIAK	1647
BONIECKA	1647
CHĘCIŃSKA	1647
PONIATOWSKA	1647
SZYMBORSKA	1645
ŁASKA	1644
KIERZKOWSKA	1643
POLAKOWSKA	1643
PALKA	1642
WARDA	1641
GWIZDAŁA	1640
KOSAKOWSKA	1640
LECHOWICZ	1640
ISKRA	1639
KLEPACKA	1639
MRUK	1638
ZIOBRO	1638
BĘBENEK	1636
STEFANOWICZ	1636
KOPIEC	1635
PARZYCH	1634
OLEJARZ	1633
KACPRZYK	1631
KUŹNIK	1631
KASPRZYCKA	1630
ŁAKOMA	1630
KLESZCZ	1629
SARNECKA	1628
SASIN	1626
NARLOCH	1625
KORYCKA	1624
WAWER	1624
JURASZEK	1622
KOWALKOWSKA	1622
RYSZKA	1622
CICHECKA	1621
KRYŃSKA	1621
MIERNIK	1621
OKOŃSKA	1621
PRUSAK	1621
WOŹNY	1620
MAJCHROWSKA	1619
GŁODEK	1618
JURGA	1617
SAŁEK	1613
BABIŃSKA	1611
JABŁONOWSKA	1611
JAGIEŁA	1610
BORZĘCKA	1607
JASIK	1607
KAIM	1607
ORLIK	1607
ROJEWSKA	1607
STASIK	1605
BIL	1604
KARBOWIAK	1603
BAŃKA	1599
SAK	1598
JÓZEFIAK	1597
SADKOWSKA	1596
PASIEKA	1595
GAWIN	1594
LEWKOWICZ	1594
MYŚLIŃSKA	1594
NIEDBAŁA	1594
ŁOZIŃSKA	1593
ŚWINIARSKA	1593
POLOCZEK	1591
CHUDA	1590
PORADA	1590
GÓRNIK	1588
CIESZYŃSKA	1587
IGNASIAK	1587
SZYMURA	1587
TYSZKIEWICZ	1586
KOCOT	1584
BARTOSZEWSKA	1583
SPYRA	1583
CZERNECKA	1581
PIETRASIK	1581
POGODA	1581
BOCZKOWSKA	1579
KOTECKA	1579
KUSTRA	1578
JARZĄB	1577
KONKOL	1577
RODZIEWICZ	1576
TAŃSKA	1576
CZERNIK	1575
MANIA	1575
KUŚMIERCZYK	1574
RICHTER	1574
CZOP	1573
PEPLIŃSKA	1572
SUSZEK	1572
DRAGAN	1571
MOCZULSKA	1571
SÓJKA	1570
GRALAK	1569
ZARZECKA	1568
GRAD	1567
KOPERSKA	1567
PIETKIEWICZ	1566
ANDRUSZKIEWICZ	1565
JASZCZUK	1565
LANGNER	1565
STEFAŃCZYK	1565
MUSIELAK	1564
ŁĘCKA	1562
WILCZAK	1562
BARNAŚ	1561
ULATOWSKA	1561
ŻYDEK	1561
BIAŁY	1560
KĄDZIELA	1560
PALIWODA	1559
KACZMARZYK	1558
PIETRUSZEWSKA	1558
KŁAK	1557
PRZYBOROWSKA	1557
STRZYŻEWSKA	1557
WOJTAŚ	1556
GIEMZA	1555
MATKOWSKA	1555
KOVALCHUK	1554
BALCER	1553
WEGNER	1553
TOCZEK	1551
WRONKA	1551
CZARNIK	1550
PRZYTUŁA	1550
SOBIECKA	1550
KANTOR	1549
JAGŁA	1548
SUKIENNIK	1547
ANTOSIK	1546
GRALA	1546
SKOCZEŃ	1546
WŁODARCZAK	1546
WIKTOROWICZ	1545
BRYL	1543
KOSECKA	1543
TARGOSZ	1543
BYKOWSKA	1542
WINIARCZYK	1542
PIETRASZEK	1540
SOBOL	1540
CHYŁA	1539
SADŁOWSKA	1539
BRZÓSKA	1538
KLOCEK	1538
MICHNA	1538
PAWLUK	1538
TYSZKA	1538
BUDNA	1537
NIKIEL	1536
RZEPA	1536
SZYSZKO	1530
TĘCZA	1530
KĄDZIOŁKA	1529
MLECZKO	1529
GŁUCH	1528
NAPORA	1528
PAWELCZYK	1528
SUDER	1528
CHMIELOWIEC	1525
ZĄBEK	1525
DEJA	1523
ŚWIDEREK	1522
ŻÓŁTOWSKA	1522
FEDOROWICZ	1521
KISZKA	1521
STAŚKIEWICZ	1521
ORLIKOWSKA	1519
BOCZEK	1518
BRZOSTEK	1517
SABAT	1517
DYRDA	1515
FILIPKOWSKA	1515
KUBIŃSKA	1514
MACHAJ	1513
ŚWISTAK	1513
GĘBALA	1512
LIPOWSKA	1512
WALA	1512
KALEMBA	1511
DZIUBEK	1510
KONIK	1510
GOŹDZIK	1508
BOMBA	1507
DMOCHOWSKA	1505
FIRLEJ	1505
BODNAR	1504
KUŚMIERZ	1504
MNICH	1504
PASZKO	1504
WASILUK	1504
KRZYWICKA	1503
MRÓWKA	1503
KRYSZTOFIAK	1501
GOŁAWSKA	1500
PYTLIK	1500
GINTER	1499
STAROSTA	1499
STARZYK	1499
KARBOWNIK	1496
ŻYWICKA	1496
BUTKIEWICZ	1495
JARZYNA	1494
WENTA	1494
CISOWSKA	1492
BATKO	1491
GRZESZCZAK	1491
RAPACZ	1491
BOROWIK	1489
JEDLIŃSKA	1488
KRYNICKA	1488
MĄCZYŃSKA	1488
CHROSTOWSKA	1486
MALCZYK	1486
ŻELAZNA	1485
BAŁA	1484
CZECHOWICZ	1484
KOCIK	1484
WOJTALA	1484
SKWARA	1483
NOWOSAD	1482
TALAGA	1482
TARNAWSKA	1482
JANCZEWSKA	1481
GALANT	1480
GRĄDZKA	1480
DOMIN	1479
FISZER	1479
PACHOLSKA	1479
JAŃCZAK	1478
PŁAZA	1478
PIEKUT	1476
RAWSKA	1476
BĘDKOWSKA	1474
REGULSKA	1474
WOLF	1473
KRZYŻAK	1472
SZMIGIEL	1472
WASZCZUK	1472
ZWIERZYŃSKA	1472
JOPEK	1471
OSIAK	1471
SŁOMSKA	1471
WIERZBA	1470
GÓŹDŹ	1469
KOCIOŁEK	1469
SUWAŁA	1469
WĄTROBA	1469
MACHURA	1467
SZERSZEŃ	1467
DEREŃ	1466
WASIK	1465
DMOWSKA	1464
SOROKA	1464
JAŻDŻEWSKA	1463
KRUPSKA	1462
GÓRNICKA	1461
KUŁAK	1461
PABIAN	1460
PUDŁO	1460
ROKOSZ	1460
ANTONIUK	1459
BAJOREK	1459
GODEK	1459
KORCZ	1459
SARZYŃSKA	1459
GRZEGOREK	1458
CHRZAN	1456
KOTWICA	1455
KURPIEWSKA	1455
MŁYŃSKA	1455
OLKOWSKA	1455
SCHNEIDER	1455
SIWIK	1455
SOBECKA	1454
BLICHARZ	1452
GRONOWSKA	1451
ŁAGOWSKA	1451
PRZYWARA	1451
TYCZYŃSKA	1451
SZABLEWSKA	1450
MAKSYMIUK	1448
PAKULSKA	1448
KACZKOWSKA	1447
KWIDZIŃSKA	1447
CHODOROWSKA	1446
CZARKOWSKA	1446
PIÓRO	1445
ZYŚK	1445
BARTKIEWICZ	1444
CIOSEK	1443
KASZA	1443
KMIECIAK	1442
KRZYWDA	1442
DUTKA	1440
CIECHANOWSKA	1439
NOWIK	1439
PODOLAK	1439
PŁOTKA	1438
MATUSZCZYK	1437
BOLEK	1436
CHMIELOWSKA	1436
STRUZIK	1434
JARZYŃSKA	1432
KOTAS	1432
WIĘCŁAW	1430
GORZKOWSKA	1429
KRAWCZAK	1429
SAKOWICZ	1428
KURZEJA	1427
MALIŃSKA	1425
DANIELEWICZ	1424
GOŁDYN	1423
KUKIEŁKA	1423
PAŁASZ	1423
BIAŁOWĄS	1422
KONIOR	1422
RAFALSKA	1422
CEGIELSKA	1421
JĘDRZEJAK	1421
KIJEWSKA	1421
LESIŃSKA	1421
MISZCZUK	1421
SKOCZEK	1421
ROMANOWICZ	1420
ZAŁUSKA	1417
BRZOZA	1416
JURA	1416
CIEPLIŃSKA	1415
GŁÓD	1415
SULIMA	1415
KUCZKOWSKA	1414
BARTOS	1412
BARSKA	1411
LANGER	1410
SMAGA	1410
SZCZEPKOWSKA	1410
LISIAK	1409
MIŁKOWSKA	1408
KĘSKA	1407
KAPAŁA	1406
BOROWA	1404
IVANOVA	1404
MAKOWIECKA	1404
PTASZEK	1404
IDZIAK	1403
JUSZKIEWICZ	1403
RADZIK	1403
GRAJEWSKA	1402
WALTER	1402
AUGUSTYNOWICZ	1400
KRASNODĘBSKA	1400
LIPA	1400
MIELNICZUK	1400
LUBAŃSKA	1399
MIOTK	1399
STYŚ	1399
RUSIECKA	1398
SKARŻYŃSKA	1398
ŚMIETANA	1397
MAGDZIARZ	1396
ŚMIAŁEK	1394
KOSICKA	1392
CZEKAŁA	1391
MIŁOSZ	1391
WOŁOWIEC	1389
KRYSIŃSKA	1388
BOIKO	1386
BARYŁA	1385
CZEKALSKA	1385
DRĄŻEK	1384
PSZCZÓŁKOWSKA	1384
WEISS	1384
KRET	1383
SULEJ	1383
KMITA	1382
ŁUKASZUK	1382
OBRĘBSKA	1381
STEFANIUK	1381
STOLAREK	1381
KARP	1380
KASZUBOWSKA	1380
MICHNIEWICZ	1380
SZCZECIŃSKA	1380
ŻUROWSKA	1380
JAMROZIK	1379
KARCZMARCZYK	1379
FIJOŁEK	1377
KOCHAN	1377
ZAWIERUCHA	1377
BRZEZICKA	1375
KOLIŃSKA	1375
RZESZUTEK	1375
KWAŚNA	1374
FRANCZYK	1371
MARCZYŃSKA	1371
MIGDAŁ	1371
STANIK	1371
DZIADOSZ	1369
JAKUBEK	1369
KIEDROWSKA	1369
GĘBSKA	1368
GUCWA	1368
PAŁYS	1368
LEHMANN	1367
NĘDZA	1367
PRZYBYŁOWSKA	1367
SIELSKA	1367
STRÓŻYK	1367
JAREK	1366
NIEWĘGŁOWSKA	1366
RUSAK	1366
STĘPIŃSKA	1366
WALKOWSKA	1366
BUCZAK	1365
LIBERA	1365
SOKALSKA	1365
WIEWIÓRA	1365
ZIÓŁEK	1365
HAWRYLUK	1364
JELIŃSKA	1364
KUMOR	1364
ŁOJEK	1364
WĄDOŁOWSKA	1364
ŻABA	1364
MAŁKIEWICZ	1363
KONIECZKA	1362
KRAUS	1362
KROPIDŁOWSKA	1362
LATOS	1362
PROKOPOWICZ	1362
ZANIEWSKA	1362
SZAŁKOWSKA	1361
GNIADEK	1360
GROMADZKA	1360
MRÓWCZYŃSKA	1359
SAWA	1359
CZERSKA	1357
TARCZYŃSKA	1357
MARSZAŁ	1356
WOJTKIEWICZ	1356
RYDZ	1355
SKRZYNIARZ	1355
KOCOŃ	1354
PALUSZKIEWICZ	1354
PTASIŃSKA	1354
GAPIŃSKA	1353
ZAMOJSKA	1353
BRYŚ	1352
PERZ	1352
ŻĄDŁO	1352
DOLECKA	1351
RADZIEJEWSKA	1350
WALCZUK	1350
GACA	1349
MOŻDŻEŃ	1349
TYBURSKA	1348
GOLIK	1346
CIECIERSKA	1345
GAIK	1345
KONARZEWSKA	1345
NIEWIŃSKA	1345
CHABOWSKA	1344
GĘBKA	1344
KULAK	1344
ARCISZEWSKA	1343
BACZEWSKA	1343
RĘBISZ	1343
BUJNOWSKA	1341
JAROSZEWICZ	1341
DZIUBIŃSKA	1340
GRUBA	1340
MUZYKA	1340
SKAWIŃSKA	1339
NIEDŹWIEDZKA	1338
MADEJA	1337
BISKUPSKA	1336
SHEVCHENKO	1336
SIEKIERSKA	1336
DOBEK	1335
SZREDER	1334
WOJTAL	1334
KOBIAŁKA	1333
SMOLAK	1333
KABAT	1331
BŁOCH	1330
KRYCZKA	1330
OCZKOWSKA	1330
SZYMKIEWICZ	1329
BACH	1328
GAŁEK	1328
KARASIEWICZ	1328
KULCZYŃSKA	1328
SOBIESKA	1327
ŚWIĘTEK	1327
RAJEWSKA	1326
STARZEC	1326
DOROSZ	1325
MAŚLAK	1325
PADUCH	1325
SOSZYŃSKA	1325
BORUTA	1324
KASPERCZYK	1324
MICHTA	1324
GALUS	1323
JAWOREK	1322
BURA	1320
KOŁTUN	1320
KURZYŃSKA	1320
OCHOCKA	1320
REKOWSKA	1319
GOŚCINIAK	1317
FRYC	1316
BRZYSKA	1315
LENKIEWICZ	1315
JAROSZEK	1314
PRUSZYŃSKA	1314
WOCH	1314
MIGAS	1313
BARTYZEL	1312
ŚMIGIEL	1312
FALKIEWICZ	1310
JANOTA	1309
TKOCZ	1309
HOPPE	1308
OPAŁKA	1308
IDZIK	1307
REK	1307
WENCEL	1307
BŁAŻEJCZYK	1306
DĘBEK	1306
KURDZIEL	1306
BONDARENKO	1305
RYCHTER	1304
SOLIŃSKA	1304
WALEWSKA	1304
FIC	1303
PASTUSZAK	1303
SZYMONIAK	1303
BRZÓZKA	1302
ROGACKA	1302
GALA	1301
SIEK	1301
SKÓRSKA	1301
BAZAN	1300
ADAMOWSKA	1299
RUTKA	1299
STRZAŁKA	1299
RYGIELSKA	1298
WOŹNICZKA	1298
PAŁCZYŃSKA	1297
POMORSKA	1296
ŻYGADŁO	1296
ŻYŁKA	1296
BUJALSKA	1295
JASZCZAK	1295
KOTLIŃSKA	1295
WOJCIESZAK	1295
BAKALARZ	1294
SŁUPSKA	1294
JANECZKO	1293
STACHYRA	1293
GAŁKOWSKA	1292
KOTULA	1292
FĄFARA	1290
WĄCHAŁA	1290
BŁASZKOWSKA	1288
KLIMKOWSKA	1288
MARCHLEWSKA	1288
WYKA	1288
CYBULA	1287
GRZANKA	1287
MIKRUT	1287
RADWAN	1287
BABICZ	1286
PALACZ	1286
ROSÓŁ	1286
SADŁO	1286
SIECZKA	1286
DRZYMAŁA	1285
KUPKA	1285
WRZESZCZ	1285
BRZOSTOWSKA	1284
GUZY	1284
NAWARA	1284
PACYNA	1284
SŁOMA	1283
WALASZEK	1283
BRODZIŃSKA	1282
CZARNIECKA	1282
ŁUPIŃSKA	1282
NOGAJ	1282
PELCZAR	1282
STANIEK	1282
WOŁEK	1280
OLSZÓWKA	1279
RADOŃ	1279
KŁYS	1278
MEYER	1277
PAROL	1277
DZWONKOWSKA	1276
FIEDOROWICZ	1275
KARDAS	1274
GURGUL	1273
KOTŁOWSKA	1273
ZIEMIŃSKA	1273
BIGOS	1272
KONEFAŁ	1272
SURMACZ	1272
MURZYN	1271
BONK	1270
BURAK	1270
GARBOWSKA	1268
LIZAK	1268
ANTONOWICZ	1267
FOJCIK	1266
STRĄCZEK	1266
KOŹLIK	1264
KRAMARZ	1264
BAJ	1262
SZABŁOWSKA	1262
KOCJAN	1261
POTRYKUS	1261
GRZĘDA	1258
RAJSKA	1258
JARZĘBSKA	1257
ZACHARSKA	1257
BIZOŃ	1256
CZOPEK	1256
DOMBROWSKA	1256
JAKUBOWICZ	1256
BANASZCZYK	1255
BRODZIAK	1255
NIZIOŁ	1253
SKÓRKA	1253
SZYDLIK	1253
BYCZKOWSKA	1252
FIGURSKA	1252
WIERCIŃSKA	1252
ZABORSKA	1252
PRZYGODZKA	1251
SMOLARCZYK	1251
KUĆ	1250
BERGER	1249
GARCZYŃSKA	1249
SZYSZKOWSKA	1249
FURMANEK	1248
GŁĘBOCKA	1248
GREŃ	1248
KUBIŚ	1248
DUDKA	1247
MATUŁA	1247
WAJS	1246
DZIEWULSKA	1245
PALA	1245
BĄCZYK	1244
GRODZICKA	1244
GRADOWSKA	1243
GRZYWA	1242
LANGOWSKA	1242
SITKOWSKA	1242
KALATA	1240
MAZUROWSKA	1239
PUDEŁKO	1239
ŚWIERCZEWSKA	1239
GÓRAK	1238
ZAPART	1238
CZARNOCKA	1237
KLUCZYŃSKA	1237
MAĆKIEWICZ	1237
RACZEK	1237
CHORĄŻY	1236
DURKA	1236
KAPŁON	1236
MATYSIK	1236
MALINA	1235
CIURA	1233
DEMBOWSKA	1233
KAROLEWSKA	1231
STASIUK	1231
KOPAŃSKA	1230
KUBAT	1230
ŁOJEWSKA	1230
MAZGAJ	1230
PIECZONKA	1230
STYCZEŃ	1230
WAŚKO	1230
GARSTKA	1229
TRZASKOWSKA	1229
CIBOROWSKA	1228
ILNICKA	1228
ŁABĘDZKA	1228
ŁUNIEWSKA	1228
BIEGUN	1227
STACHERA	1227
STOPKA	1227
KOLANO	1226
KRAWCZUK	1226
MARCISZ	1226
MROŻEK	1226
KIJAK	1224
KARDASZ	1223
STANISZ	1223
TALAREK	1223
DASZKIEWICZ	1222
FOLTYN	1222
MATYS	1222
DERDA	1221
FABER	1221
DĄBROWA	1220
JAROMIN	1220
ROLKA	1220
MUSIALIK	1219
GRUCHAŁA	1218
PŁOŃSKA	1217
BAR	1216
PUŁAWSKA	1215
PILECKA	1214
DUDZIC	1213
KOSIBA	1213
ŻAKOWSKA	1213
KUBERA	1212
CIUPA	1211
NEJMAN	1211
LAZAR	1210
SZLACHETKA	1210
DOMŻALSKA	1209
JADCZAK	1209
KORUS	1209
KUCIA	1209
MASTERNAK	1209
PYTLAK	1209
KORDEK	1208
NAKONIECZNA	1207
STRUGAŁA	1207
FRONTCZAK	1206
ŁOPATA	1206
SULIKOWSKA	1206
KEMPIŃSKA	1205
KLEPACZ	1205
KONKEL	1205
PISARCZYK	1205
GARUS	1203
RYCZEK	1203
GRĘDA	1202
MICHALCZUK	1202
MIKOS	1202
OWCZARZAK	1202
RÓŻALSKA	1201
SHEVCHUK	1201
SKRODZKA	1201
